1,2,3,4,5,6,7
挺煩的-,“一定要学好数学，就是为了最后压轴题做辅助线时设的点是你的名字.“,5月23日 18:19,523,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
胡玛er__,要是熬夜掉的是腿毛就好了,8月26日 00:00,459,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
火车不晚点,旁白是桂纶镁的第一部电影《蓝色大门》，男主是陈柏霖,6月21日 18:47,434,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
NaCl-46,所以这首歌是……一个男生暗恋一个女生 但女生是les嘛…,8月16日 10:13,364,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
好喜欢彤彤彤彤彤彤彤,啊啊啊烦死了烦死了烦死了烦死了坏情绪都走开吧求求了,2月18日 23:40,363,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
于凌晨潜逃,谈恋爱很累的 要约会 要分享喜悦 吵架 要规划未来 我暂时应付不过来 那就先放放 不将就 不后悔 也不耽误谁,7月25日 17:09,336,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
BxCrush,我死在那个有你的夏天。,2月10日 20:28,264,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
人间失格_GRK,朋友，如果你是日推过来的，我相信我们还会再见的,6月19日 19:13,191,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
月無YU,某天，你无端想起一个人。,7月20日 21:58,176,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
10-10orb,只是这一生冗长 我再难与你相逢 难免哽咽,7月20日 14:59,134,好不甘心喔，整個夏天都快過完了,heaten_,作词 : 无作曲 : heaten_好不甘心啊整个夏天都快过完了好像什么事都没有做对啊 好像就一直是跑来跑去 什么事都没有做没有赢过一场比赛 真的什么事都没有做但总是留下些什么吧留下什么 我们就变成什么样的大人你这句话从哪里偷来的我要回家咯我也要回家了哎 嗯…其实那天电话里我想说的是如果有一天或许一年后或许三年如果你开始喜欢男生你一定要记得第一个告诉我展开
美女九九,“她还是和以前一样 漂亮 温柔 可爱，只是”“只是什么”“只是她看向我的眼里没有光了”,2019年5月3日,21705,melodic minor,明洋,作词 : 无作曲 : 明洋
不想心动你,我慢慢的留起了长头发 变得沉默寡言 以微笑待人 脾气改了一点点 变得很容易满足 还是一样爱笑 好久不见.,2019年5月4日,15758,melodic minor,明洋,作词 : 无作曲 : 明洋
川岛奈奈宁,“她好像温柔了很多 不会经常乱发脾气了 还是喜欢笑 只是未达眼底了 她眼中现在只有自己了”。,2019年5月4日,14803,melodic minor,明洋,作词 : 无作曲 : 明洋
许林昭_,舔狗这个词以前好像叫深情吧。,2020年10月1日,7593,melodic minor,明洋,作词 : 无作曲 : 明洋
陆ochao,"""等到我以后娶到了一个叫罗超的女孩,看到这段文案的所有人都有喜糖.“",1月30日 22:00,6655,melodic minor,明洋,作词 : 无作曲 : 明洋
notorious447,听着这歌细小的人声:卢本伟 卢本伟,2020年7月15日,6173,melodic minor,明洋,作词 : 无作曲 : 明洋
长相犹如山海经,老实说，老子这辈子再也不想这么卑微了,2019年5月20日,6051,melodic minor,明洋,作词 : 无作曲 : 明洋
夜落归星河,原来爱不一定是非要在一起的。,2019年7月12日,4036,melodic minor,明洋,作词 : 无作曲 : 明洋
花开缺富贵,有个故事两年后我来讲,2020年9月5日,3959,melodic minor,明洋,作词 : 无作曲 : 明洋
又見ovo,这首歌有女生喜欢？有的话请直接跟我结婚谢谢,2020年9月4日,3685,melodic minor,明洋,作词 : 无作曲 : 明洋
_思念变成海i,我一个高中生居然对一个网恋不到1星期声音好听的初一恋恋不忘,2020年5月30日,3238,melodic minor,明洋,作词 : 无作曲 : 明洋
Chouxh_,双数找她单数放弃别乱点,8月14日 10:43,2815,melodic minor,明洋,作词 : 无作曲 : 明洋
許千丞,今天想告诉你三件事,2020年11月18日,2328,melodic minor,明洋,作词 : 无作曲 : 明洋
宇宙花式抖腿巅峰决赛总冠军,纯音乐听多了人真的会变得沉默的.,2020年10月29日,2325,melodic minor,明洋,作词 : 无作曲 : 明洋
迷失的苦海_JIPs,原曲 Зомб–Улетали Птицами Гордыми,2019年7月3日,2126,melodic minor,明洋,作词 : 无作曲 : 明洋
umrcumrc,这种歌曲用来静心学习也挺合适的ww,4月10日 17:01,288,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
umrcumrc,ξ( ✿＞◡❛)有人吗,4月19日 13:25,214,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
umrcumrc,雨声对于我来说很助眠，所以我写了不少带有雨声采样、轻鼓点、结构简单的歌曲，对于个人来说有不小的助眠作用，尤其是午睡的时候循环听，不知道各位喜不喜欢下雨天呢？,4月10日 16:57,171,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
umrcumrc,ヽ｀、｀ヽ｀ヽヽ｀、｀ヽ｀ξ( ✿＞◡❛)下雨天也要保持好心情,4月12日 12:04,151,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
_夏目幸子_,中考倒计时26天半山腰太挤，我想去山顶看看,5月18日 22:10,143,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
umrcumrc,话说大家生日几月几日，看看能不能在评论区回复找到和自己同一天生日的有缘人呀[多多大笑],5月27日 00:43,92,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
浔浔浔浔浔哇,我有个闺蜜，平常喜欢捉弄我，但是人很好。后来因为肝癌辍学了，病情越来越严重但是她只会说没事，，可是她连被拍一下的力气都没有了。然后我把我的肝给了她，过几个月就要做手术了，可是她没撑到那天。。她跟我说过她很喜欢听网易云，我就开了这个号听她生前最喜欢的歌。,6月13日 20:11,65,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
潮尽青非,好久没有下过雨了，前几次下午还是毛毛雨或者是人工降雨过一会就没了，蛮喜欢看着雨点聚集汇成一条线划过窗户的感觉很美好很治愈，有一种能让心安静下来的力量。又一个夏季再来了，祝这个夏季，我们金榜题名。中考加油！,4月24日 20:22,28,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
phsss_P3Ev,我想考上中国人民大学法学系，这是从小就开始向往的梦想,4月24日 19:21,27,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
他的裳月,没有人能够决定你成为玫瑰还是向日葵🌻,4月24日 23:03,22,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
KKKKKKiller-,在普通周三的傍晚 吃了蛋糕 和我的十九岁告别了,8月17日 08:26,10,小雨,UM,作词 : 无作曲 : UM/00Spike/别错过
