1,2,3,4,5,6,7
我是猪猪侠噢,其实我挺缺爱的，所以我特别喜欢那种黏人的人，吃饭睡觉会告诉我，好听的歌会分享给我，出去玩会拍照给我，打游戏了会告诉我，时不时会打电话，说甜甜的话逗我开心，每天的鸡毛蒜皮的小事都会与我分享，也会在好久不见后，给我一个大大的拥抱告诉我他也很想我！,2021年3月9日,3574,灰姑娘,梁咏琪,111
哪里都是你gcfi,去谈恋爱 把心谈碎 把人谈傻 把钱谈没,2021年9月20日,3197,灰姑娘,梁咏琪,111
皮蛋没有瘦肉粥o,我跟所有人炫耀过你，可你最后让我难以收场,2021年3月3日,3130,灰姑娘,梁咏琪,111
Yue叽,当我开始期待，我就知道又输了,2020年8月31日,3087,灰姑娘,梁咏琪,111
-藤田惠子,失恋真的好难受好难受啊 劝大家尽量不要早恋啊 虽然很美好 但失恋能要你半条命啊 很多人在没谈恋爱之前都好好的 结果谈了个恋爱什么病都有了 求大家不要早恋 真的难怪到si,2021年1月22日,2388,灰姑娘,梁咏琪,111
B妖精,有件事我一年后回来讲。,2021年2月24日,2339,灰姑娘,梁咏琪,111
我想见你啊啊,总觉得身边的爱都差点意思,2021年1月17日,2263,灰姑娘,梁咏琪,111
方佳乐是首选,我越是敷衍，就越是有人爱我。我越是上心，她反而像抓住了什么把柄，对我忽冷忽热,2020年12月3日,2189,灰姑娘,梁咏琪,111
你找不到我了oo,这个上床都没结果的年代 你还想跟他牵手走到最后,2021年11月21日,2117,灰姑娘,梁咏琪,111
i断了的弦,有些异性不能拿来做恋人，却也舍不得给别人。,2017年1月22日,6874,灰姑娘,梁咏琪,111
柚子WKX,2017.3.24，青岛。对面坐着我闺蜜，对是家人那种。她在为明天的专升本做准备，我在听网易云。安静的只有呼吸的声音，心安还有安心。两个农村的灰姑娘不靠任何人彼此支撑为了未来把自己变得更好。一辈子能遇到足以。相识的第九个年头。以后的以后我有她她有我。我叫吴珂欣，她叫刘晓燕。,2017年3月24日,6095,灰姑娘,梁咏琪,111
陌角停落200417,现在还有00后听这种老歌么？,2020年7月11日,5938,灰姑娘,梁咏琪,111
夏蟬猛把天地叫窄,降兩度觀光團是也～感謝軒叔讓我發現了一首好歌🎈,2016年8月30日,4012,灰姑娘,梁咏琪,111
好多好多于,在ins听到轩仔翻唱灰姑娘，是宣传抗乳腺癌的！,2016年8月27日,2120,灰姑娘,梁咏琪,111
房东又催你交房租了,一个姑娘最酷的时候是她心里没有任何喜欢的人的时候,2018年2月28日,1773,灰姑娘,梁咏琪,111
node_deno,哈哈 因为很多女歌手的歌降两度就变成张敬轩的声音 然后他就翻唱了这首歌 唱得特别好听,2016年8月28日,1704,灰姑娘,梁咏琪,111
帐号已注销,明天考研，半年的努力就是为了这一天，我会尽力而为。祝自己一次考过！也祝所有考研的伙伴一次考过！加油,2016年12月23日,1646,灰姑娘,梁咏琪,111
特立独行的猪ll,有人认为爱是性，是婚姻，是清晨六点的吻，是一堆孩子，也许真是这样的，但你知道我怎么想吗？我觉得爱是想触碰又收回手。,2017年7月9日,1440,灰姑娘,梁咏琪,111
哟啦个喂哈-,如果你想自杀，那么就去吃顿火锅，如果你能吃到，说明你有朋友还有钱。如果你有钱还有朋友，那你还没有要死的必要。要是你没钱也没朋友，那来找我，我请你吃火锅，告诉你世间还是有些值得留恋的。你想怎么吃怎么吃，想蘸麻酱蘸麻酱，想吃鸳鸯锅就鸳鸯锅，活下来就好。,2019年3月21日,1189,灰姑娘,梁咏琪,111
早已被爱流放,每次主动给你发消息都是冒险，赌上了一天心情的好坏。,2019年4月12日,1042,灰姑娘,梁咏琪,111
藏商,女生深夜分享这首歌是什么意思呢思想真是难以控制。倘若有女生看到希望能回复一下，谢谢。,2019年12月5日,898,灰姑娘,梁咏琪,111
蓝天天天天蓝_,听了这首歌，让我想起了我老婆，我老婆真的很懂事，知道我压力大，跟别人跑了,2021年3月17日,818,灰姑娘,梁咏琪,111
无聊的不来,我的前女友给我发短信，把我高兴坏了，赶紧打开看，她说,2019年10月10日,803,灰姑娘,梁咏琪,111
elah21,乐坛新人Gonlando刚出道一周，就以星火燎原之势火了起来。简陋的睡房，却录制出了最打动人心的歌曲。没有乳腺的他，未来还会推出哪些作品？让我们拭目以待！点击我头像，#张敬轩live拾遗#电台为您带来《降两度Medley1,2016年8月31日,727,灰姑娘,梁咏琪,111
海与火烈鸟,她的歌那么容易引起共鸣，总是最普通女孩子的心声,2015年1月9日,12305,当爱在靠近（When Love Is Coming）,刘若英,111
帐号已注销,突然发现了喜欢听歌看评论。,2014年12月5日,10039,当爱在靠近（When Love Is Coming）,刘若英,111
决明子兮,我很笨很笨，却一直要努力的意义就是，当站在我爱的人身边，不管他富甲一方还是一无所有，我都可以张开手坦然拥抱他。他富有我不觉得自己高攀，他贫穷我们也不至于落魄。,2015年10月31日,7265,当爱在靠近（When Love Is Coming）,刘若英,111
江户水煮恭甫,感觉刘若英随便唱首歌都好听。,2014年11月27日,4404,当爱在靠近（When Love Is Coming）,刘若英,111
唐雅軍Jerry,喜欢刘若英的人，都是有故事的人。,2015年1月23日,4140,当爱在靠近（When Love Is Coming）,刘若英,111
肖二千,大学的时候错过一女生，这是和她合唱过的唯一一首歌，去年常常梦见她，昨天见她即将结婚的动态没点进去看，也不知道该评论什么好，我也还是这样，总是一边担心着未来，一边浪费着现在。最近打算离开长沙回家考公务员，想必一生也没机会见面了，祝你幸福。,2018年3月25日,3824,当爱在靠近（When Love Is Coming）,刘若英,111
Arthur_Chao,大学的时候，班里有个女生很喜欢唱这首歌，有次春游的时候，她还在车上清唱了这首歌。当时，真的很佩服她的勇气，因为我们都知道，她喜欢的那个男孩也在车上。,2015年6月19日,3312,当爱在靠近（When Love Is Coming）,刘若英,111
Dainty-_,快2022年了还有人在听这首歌吗.,2021年12月5日,3264,当爱在靠近（When Love Is Coming）,刘若英,111
CAN爷W,喜欢这类歌手，不事逼，演戏好好演，唱歌好好唱,2015年10月27日,2800,当爱在靠近（When Love Is Coming）,刘若英,111
意久-,这首歌我就不收藏了，如果看到了点下赞给我，点一下我来听一遍，谢谢,4月17日 12:45,2436,当爱在靠近（When Love Is Coming）,刘若英,111
我想我孩子以后叫美琪,我也想我前任了……天冷了不知道他的棺材有没有漏风……,2020年2月21日,2206,当爱在靠近（When Love Is Coming）,刘若英,111
才不想被你看到,我根本没法决定我喜不喜欢你 只要你勾勾手指我就会跑向你 因为喜欢你这件事是情不自禁的 我也只有一个一生 我那么爱你你也没给我机会 可是我这一生仍然想给你 我算是废在你手里了 我爱你所以甘之如饴 臭宝 请你善待俘虏,2018年3月10日,1975,当爱在靠近（When Love Is Coming）,刘若英,111
收留小少爷,喜欢这首歌的男生可以找我谈恋爱吗,2021年8月22日,1877,当爱在靠近（When Love Is Coming）,刘若英,111
一大碗酸奶柚子,为什么男士说分手，女生只要用力抱抱他就心软了，而女生说分手，男生丢掉尊严都留不住,2020年5月16日,1702,当爱在靠近（When Love Is Coming）,刘若英,111
_安_定,对于学医的，“我学完医就来娶你”这句话是拒绝还是承诺？,2020年7月17日,1681,当爱在靠近（When Love Is Coming）,刘若英,111
MaaGI,我妈妈在厨房听到这首歌后，拿个平底锅跳起来了。。,2015年5月11日,83880,漫步人生路,邓丽君,111
王二柱,时间是静止的，是我们在流逝。,2014年12月23日,55893,漫步人生路,邓丽君,111
阿阿阿阿阿洪,听着邓奶奶的歌做期末作业册就一点都不累了,2015年1月7日,31399,漫步人生路,邓丽君,111
Lumia-独小楠,今天她生日哦,2015年1月29日,25675,漫步人生路,邓丽君,111
林峯你老婆掉了捡一下谢谢,我还是从我奶奶那听的，现在已经滚瓜烂熟，我的小名叫小雨点，我是在下雨天出生的，我的小名是我妈妈留给我唯一的东西，妈妈和邓丽君简直一个模子刻出来的，我早就相信，冥冥之中自有天意,2016年2月16日,22905,漫步人生路,邓丽君,111
无聊搓搓板,太厉害了 整首下来竟然听不出换气的声音,2015年9月24日,20967,漫步人生路,邓丽君,111
共你热烈再相逢全是我的美梦,您这嗓子搁哪个年代都是天后。,2016年1月27日,20931,漫步人生路,邓丽君,111
piscespisces,邓丽君真的是，不管哪个年代的人说起她都是惊叹。唱法也是惊叹，真的听不到换气口。。。真假声也很自然，咬字不用说了，情感更不用说了。月亮代表我的心，虽然已经被传唱烂了，但是静下心来时，还是她唱的那版太深情，深情到前奏一起我就醉了。这首歌也被她唱的是别有滋味~,2016年5月15日,18042,漫步人生路,邓丽君,111
MonsterS0,03年非典笼罩下的香港先后失去天皇巨星张国荣和香港女儿梅艳芳，金像奖颁奖典礼为了鼓舞人心支持前线医务人员仍然如期举行，诸多明星冒着阴影出场，曾志伟发表著名演讲，无间道斩获诸多大奖，但最令我印象深刻的是结尾发哥校长带领全场合唱的这一支《漫步人生路》，香港老一辈的精神确实令人敬佩！,2017年3月29日,14828,漫步人生路,邓丽君,111
Iam明明,我出生那天，邓丽君去世，我爸非说是我克死的邓丽君……,2020年11月11日,10559,漫步人生路,邓丽君,111
zisulang,小時候最著迷的粵語歌之一,2014年11月27日,8913,漫步人生路,邓丽君,111
剑阁听风雨,邓丽君人美歌也美,2014年12月9日,6905,漫步人生路,邓丽君,111
W众号-许先生的小酒馆,30年前，一帮年轻人穿着喇叭裤，带着录音机，在大街上唱歌跳舞，完全不顾老年人的感受！30年后，一帮老年人，每天晚上在公园大街上唱歌跳舞，不顾年轻人的感受！我思来想去，其实这帮人还是那帮人。,2018年9月5日,5970,漫步人生路,邓丽君,111
亲爱的兰迪_,第一次，在成都到石家庄的春运硬座火车上听到这首歌，一瞬间似曾相识的旋律把我惊艳，忘却了旅途的劳累，也忘却了归家的迫切，有的只是从容和淡雅。人声嘈杂，只能勉强听懂一句“让这风吹呀吹”，马上拿出手机搜索，原来是让疾风吹呀吹，一字之差，竟也被我找到，从此剩下的旅途再不孤独，天后伴我归家,2017年1月14日,5793,漫步人生路,邓丽君,111
Yard-,5.6岁的时候跟奶奶听邓丽君的歌突然问到邓丽君还在唱歌吗，奶奶说邓丽君去世了。一想到自己也会离开这个世界，这世界与我不再有关系，就难过的哭了起来，奶奶一直安慰我知道我悄然入眠。昨晚，爸爸给我打电话说奶奶去世了，现在在等回家的飞机，听着这歌泣不成声！！！！,2018年8月26日,4252,漫步人生路,邓丽君,111
布鲁bul,比现在的洗脑歌好听多了,2014年10月30日,17.4万,Poker Face,Lady Gaga,111
九宽,"第一次看到这个歌名时英文水平不行，poker看成了猪肉（pork）,以为poker face是猪头肉的意思。心想着 美国人也吃猪头肉吗",2016年2月27日,15.3万,Poker Face,Lady Gaga,111
BrutoyFea,我的高中同学都梦想着去Google工作，而我的理想是成为Google搜索中的人 －－－Lady GaGa,2015年12月15日,82323,Poker Face,Lady Gaga,111
Mulholland_Dr_,泡泡 泡泡 泡泡 泡咖啡,2014年11月25日,46529,Poker Face,Lady Gaga,111
小白孩子,听了那么多次，还是喜欢这音质，还有后面的左右声道那块，太绝了,2014年10月12日,33958,Poker Face,Lady Gaga,111
冷的一逼的咸鸭蛋,我一直认为gaga得五十多岁。。居然87的,2020年5月30日,17817,Poker Face,Lady Gaga,111
iamFMn,经典 喜欢,2014年11月2日,17363,Poker Face,Lady Gaga,111
cherryneo,爱上卡卡的第一首歌,2014年12月5日,14780,Poker Face,Lady Gaga,111
点击关注从此不做单身狗,第一次听见还是在飞车秋名山,2016年2月7日,13052,Poker Face,Lady Gaga,111
用户89113657,我也至今仍看不清楚gaga长什么样,2016年1月16日,11575,Poker Face,Lady Gaga,111
冰玉兰1708,这首歌真真正正火了十年啊，一首所谓神曲才能火多长时间？几个月就被淘汰了。这首歌绝对是影响力最广的歌没有之一,2018年8月12日,10138,Poker Face,Lady Gaga,111
泠泠修竹,日本综艺《屋顶告白大会》，有个小男生说想见嘎嘎，节目组就真的带他去见了嘎嘎，嘎嘎看他的眼神那是一个温柔啊,2018年10月5日,7258,Poker Face,Lady Gaga,111
BaisiH,"lady gaga(中文名母鸭子)，出生于1927年，爵士天后，自幼学习法国香颂，其成名曲poker face最早于小酒馆播放,后被称为美国版玫瑰人生,而lady gaga也被称为美国艾迪特,1957年发布最后一支单曲stupid love,便宣布退出歌坛",2020年5月20日,6659,Poker Face,Lady Gaga,111
Gimick,我想知道这首歌最火的时候是什么样子,2020年6月29日,6287,Poker Face,Lady Gaga,111
